,Country,CO2_Percent_Change,Forest_Area_Percent_Change,Predicted_Avg_Temp
6273,Ukraine,5,0.5,17.062944
6274,Ukraine,5,0.25,15.3798895
6275,Ukraine,5,0,13.72654
6276,Ukraine,5,0.25,15.3798895
6277,Ukraine,5,-0.5,10.730665
6278,Ukraine,5,-1,8.699871
6279,Ukraine,2,1,21.180408
6280,Ukraine,2,0.5,17.810095
6281,Ukraine,2,0.25,16.148458
6282,Ukraine,2,0,14.536685
6283,Ukraine,2,0.25,16.148458
6284,Ukraine,2,-0.5,11.611055
6285,Ukraine,2,-1,9.676598
6286,Ukraine,1,1,21.429825
6287,Ukraine,1,0.5,18.06068
6288,Ukraine,1,0.25,16.408455
6289,Ukraine,1,0,14.811421
6290,Ukraine,1,0.25,16.408455
6291,Ukraine,1,-0.5,11.914373
6292,Ukraine,1,-1,10.010036
6293,Ukraine,0,1,21.679243
6294,Ukraine,0,0.5,18.317593
6295,Ukraine,0,0.25,16.675262
6296,Ukraine,0,0,9.479541666666668
6297,Ukraine,0,0.25,16.675262
6298,Ukraine,0,-0.5,12.217859
6299,Ukraine,0,-1,10.352531
6300,Ukraine,-1,1,21.92866
6301,Ukraine,-1,0.5,18.574312
6302,Ukraine,-1,0.25,16.949999
6303,Ukraine,-1,0,15.401428
6304,Ukraine,-1,0.25,16.949999
6305,Ukraine,-1,-0.5,12.52333
6306,Ukraine,-1,-1,10.697411
6307,Ukraine,-2,1,22.178076
6308,Ukraine,-2,0.5,18.83103
6309,Ukraine,-2,0.25,17.224733
6310,Ukraine,-2,0,15.701042
6311,Ukraine,-2,0.25,17.224733
6312,Ukraine,-2,-0.5,12.834002
6313,Ukraine,-2,-1,11.047746
6314,Ukraine,-5,1,22.926302
6315,Ukraine,-5,0.5,19.638048
6316,Ukraine,-5,0.25,18.074003
6317,Ukraine,-5,0,16.597506
6318,Ukraine,-5,0.25,18.074003
6319,Ukraine,-5,-0.5,13.853222
6320,Ukraine,-5,-1,12.140366
6321,Slovenia,5,1,18.819777
6322,Slovenia,5,0.5,16.220907
6323,Slovenia,5,0.25,14.95465
6324,Slovenia,5,0,13.722089
6325,Slovenia,5,0.25,14.95465
6326,Slovenia,5,-0.5,11.488603
6327,Slovenia,5,-1,9.846261
6328,Slovenia,2,1,19.455576
6329,Slovenia,2,0.5,16.788534
6330,Slovenia,2,0.25,15.476253
6331,Slovenia,2,0,14.201535
6332,Slovenia,2,0.25,15.476253
6333,Slovenia,2,-0.5,11.822455
6334,Slovenia,2,-1,10.102723
6335,Slovenia,1,1,19.725212
6336,Slovenia,1,0.5,17.029898
6337,Slovenia,1,0.25,15.728934
6338,Slovenia,1,0,14.453179
6339,Slovenia,1,0.25,15.728934
6340,Slovenia,1,-0.5,12.07447
6341,Slovenia,1,-1,10.241477
6342,Slovenia,0,1,20.003763
6343,Slovenia,0,0.5,17.335962
6344,Slovenia,0,0.25,16.020958
6345,Slovenia,0,0,11.119166666666667
6346,Slovenia,0,0.25,16.020958
6347,Slovenia,0,-0.5,12.384441
6348,Slovenia,0,-1,10.451491
6349,Slovenia,-1,1,20.298475
6350,Slovenia,-1,0.5,17.657938
6351,Slovenia,-1,0.25,16.340488
6352,Slovenia,-1,0,15.052195
6353,Slovenia,-1,0.25,16.340488
6354,Slovenia,-1,-0.5,12.731604
6355,Slovenia,-1,-1,10.77609
6356,Slovenia,-2,1,20.623085
6357,Slovenia,-2,0.5,17.985228
6358,Slovenia,-2,0.25,16.676369
6359,Slovenia,-2,0,15.415191
6360,Slovenia,-2,0.25,16.676369
6361,Slovenia,-2,-0.5,13.142795
6362,Slovenia,-2,-1,11.169877
6363,Slovenia,-5,1,21.677233
6364,Slovenia,-5,0.5,19.121534
6365,Slovenia,-5,0.25,17.893087
6366,Slovenia,-5,0,16.712214
6367,Slovenia,-5,0.25,17.893087
6368,Slovenia,-5,-0.5,14.503062
6369,Slovenia,-5,-1,12.57224
6370,Belarus,5,1,11.769346
6371,Belarus,5,0.5,10.730504
6372,Belarus,5,0.25,10.213242
6373,Belarus,5,0,9.69799
6374,Belarus,5,0.25,10.213242
6375,Belarus,5,-0.5,8.670731
6376,Belarus,5,-1,7.674548
6377,Belarus,2,1,11.958811
6378,Belarus,2,0.5,10.918079
6379,Belarus,2,0.25,10.398436
6380,Belarus,2,0,9.878793
6381,Belarus,2,0.25,10.398436
6382,Belarus,2,-0.5,8.842634
6383,Belarus,2,-1,7.8179827
6384,Belarus,1,1,12.024143
6385,Belarus,1,0.5,10.981359
6386,Belarus,1,0.25,10.461107
6387,Belarus,1,0,9.941463
6388,Belarus,1,0.25,10.461107
6389,Belarus,1,-0.5,8.902177
6390,Belarus,1,-1,7.8726273
6391,Belarus,0,1,12.089636
6392,Belarus,0,0.5,11.046674
6393,Belarus,0,0.25,10.525289
6394,Belarus,0,0,7.215708333333333
6395,Belarus,0,0.25,10.525289
6396,Belarus,0,-0.5,8.9648485
6397,Belarus,0,-1,7.9294267
6398,Belarus,-1,1,12.155127
6399,Belarus,-1,0.5,11.112095
6400,Belarus,-1,0.25,10.590604
6401,Belarus,-1,0,10.06922
6402,Belarus,-1,0.25,10.590604
6403,Belarus,-1,-0.5,9.02752
6404,Belarus,-1,-1,7.9910865
6405,Belarus,-2,1,12.220619
6406,Belarus,-2,0.5,11.177586
6407,Belarus,-2,0.25,10.656071
6408,Belarus,-2,0,10.134554
6409,Belarus,-2,0.25,10.656071
6410,Belarus,-2,-0.5,9.097544
6411,Belarus,-2,-1,8.066051
6412,Belarus,-5,1,12.464323
6413,Belarus,-5,0.5,11.430659
6414,Belarus,-5,0.25,10.914013
6415,Belarus,-5,0,10.398678
6416,Belarus,-5,0.25,10.914013
6417,Belarus,-5,-0.5,9.368006
6418,Belarus,-5,-1,8.341158
6419,Kazakhstan,5,1,8.01171
6420,Kazakhstan,5,0.5,6.756586
6421,Kazakhstan,5,0.25,6.139006
6422,Kazakhstan,5,0,5.552434
6423,Kazakhstan,5,0.25,6.139006
6424,Kazakhstan,5,-0.5,4.5220823
6425,Kazakhstan,5,-1,3.9161172
6426,Kazakhstan,2,1,7.894272
6427,Kazakhstan,2,0.5,6.6085234
6428,Kazakhstan,2,0.25,5.9879255
6429,Kazakhstan,2,0,5.3817096
6430,Kazakhstan,2,0.25,5.9879255
6431,Kazakhstan,2,-0.5,4.3078527
6432,Kazakhstan,2,-1,3.6581054
6433,Kazakhstan,1,1,7.8555
6434,Kazakhstan,1,0.5,6.5599537
6435,Kazakhstan,1,0.25,5.9387097
6436,Kazakhstan,1,0,5.3298855
6437,Kazakhstan,1,0.25,5.9387097
6438,Kazakhstan,1,-0.5,4.2406683
6439,Kazakhstan,1,-1,3.5727053
6440,Kazakhstan,0,1,7.817139
6441,Kazakhstan,0,0.5,6.515465
6442,Kazakhstan,0,0.25,5.890155
6443,Kazakhstan,0,0,5.133944444444444
6444,Kazakhstan,0,0.25,5.890155
6445,Kazakhstan,0,-0.5,4.177994
6446,Kazakhstan,0,-1,3.4883795
6447,Kazakhstan,-1,1,7.779229
6448,Kazakhstan,-1,0.5,6.475233
6449,Kazakhstan,-1,0.25,5.8416004
6450,Kazakhstan,-1,0,5.2273297
6451,Kazakhstan,-1,0.25,5.8416004
6452,Kazakhstan,-1,-0.5,4.115319
6453,Kazakhstan,-1,-1,3.406299
6454,Kazakhstan,-2,1,7.7420726
6455,Kazakhstan,-2,0.5,6.4364614
6456,Kazakhstan,-2,0.25,5.7960014
6457,Kazakhstan,-2,0,5.1763053
6458,Kazakhstan,-2,0.25,5.7960014
6459,Kazakhstan,-2,-0.5,4.0532436
6460,Kazakhstan,-2,-1,3.3243732
6461,Kazakhstan,-5,1,7.6562214
6462,Kazakhstan,-5,0.5,6.3216796
6463,Kazakhstan,-5,0.25,5.668857
6464,Kazakhstan,-5,0,5.0338144
6465,Kazakhstan,-5,0.25,5.668857
6466,Kazakhstan,-5,-0.5,3.866545
6467,Kazakhstan,-5,-1,3.0871859
6468,Turkmenistan,5,1,15.245638888888891
6469,Turkmenistan,5,0.5,15.245638888888891
6470,Turkmenistan,5,0.25,15.245638888888891
6471,Turkmenistan,5,0,15.245638888888891
6472,Turkmenistan,5,0.25,15.245638888888891
6473,Turkmenistan,5,-0.5,15.245638888888891
6474,Turkmenistan,5,-1,15.245638888888891
6475,Turkmenistan,2,1,15.245638888888891
6476,Turkmenistan,2,0.5,15.245638888888891
6477,Turkmenistan,2,0.25,15.245638888888891
6478,Turkmenistan,2,0,15.245638888888891
6479,Turkmenistan,2,0.25,15.245638888888891
6480,Turkmenistan,2,-0.5,15.245638888888891
6481,Turkmenistan,2,-1,15.245638888888891
6482,Turkmenistan,1,1,15.245638888888891
6483,Turkmenistan,1,0.5,15.245638888888891
6484,Turkmenistan,1,0.25,15.245638888888891
6485,Turkmenistan,1,0,15.245638888888891
6486,Turkmenistan,1,0.25,15.245638888888891
6487,Turkmenistan,1,-0.5,15.245638888888891
6488,Turkmenistan,1,-1,15.245638888888891
6489,Turkmenistan,0,1,15.245638888888891
6490,Turkmenistan,0,0.5,15.245638888888891
6491,Turkmenistan,0,0.25,15.245638888888891
6492,Turkmenistan,0,0,15.245638888888891
6493,Turkmenistan,0,0.25,15.245638888888891
6494,Turkmenistan,0,-0.5,15.245638888888891
6495,Turkmenistan,0,-1,15.245638888888891
6496,Turkmenistan,-1,1,15.245638888888891
6497,Turkmenistan,-1,0.5,15.245638888888891
6498,Turkmenistan,-1,0.25,15.245638888888891
6499,Turkmenistan,-1,0,15.245638888888891
6500,Turkmenistan,-1,0.25,15.245638888888891
6501,Turkmenistan,-1,-0.5,15.245638888888891
6502,Turkmenistan,-1,-1,15.245638888888891
6503,Turkmenistan,-2,1,15.245638888888891
6504,Turkmenistan,-2,0.5,15.245638888888891
6505,Turkmenistan,-2,0.25,15.245638888888891
6506,Turkmenistan,-2,0,15.245638888888891
6507,Turkmenistan,-2,0.25,15.245638888888891
6508,Turkmenistan,-2,-0.5,15.245638888888891
6509,Turkmenistan,-2,-1,15.245638888888891
6510,Turkmenistan,-5,1,15.245638888888891
6511,Turkmenistan,-5,0.5,15.245638888888891
6512,Turkmenistan,-5,0.25,15.245638888888891
6513,Turkmenistan,-5,0,15.245638888888891
6514,Turkmenistan,-5,0.25,15.245638888888891
6515,Turkmenistan,-5,-0.5,15.245638888888891
6516,Turkmenistan,-5,-1,15.245638888888891
6517,Azerbaijan,5,1,23.726503
6518,Azerbaijan,5,0.5,22.3973
6519,Azerbaijan,5,0.25,21.732702
6520,Azerbaijan,5,0,21.068102
6521,Azerbaijan,5,0.25,21.732702
6522,Azerbaijan,5,-0.5,19.757093
6523,Azerbaijan,5,-1,18.46012
6524,Azerbaijan,2,1,24.159016
6525,Azerbaijan,2,0.5,22.829817
6526,Azerbaijan,2,0.25,22.165216
6527,Azerbaijan,2,0,21.509615
6528,Azerbaijan,2,0.25,22.165216
6529,Azerbaijan,2,-0.5,20.21035
6530,Azerbaijan,2,-1,18.94935
6531,Azerbaijan,1,1,24.303186
6532,Azerbaijan,1,0.5,22.973986
6533,Azerbaijan,1,0.25,22.310974
6534,Azerbaijan,1,0,21.660065
6535,Azerbaijan,1,0.25,22.310974
6536,Azerbaijan,1,-0.5,20.363476
6537,Azerbaijan,1,-1,19.118763
6538,Azerbaijan,0,1,24.447592
6539,Azerbaijan,0,0.5,23.118156
6540,Azerbaijan,0,0.25,22.461102
6541,Azerbaijan,0,0,12.996583333333334
6542,Azerbaijan,0,0.25,22.461102
6543,Azerbaijan,0,-0.5,20.520401
6544,Azerbaijan,0,-1,19.292406
6545,Azerbaijan,-1,1,24.593134
6546,Azerbaijan,-1,0.5,23.265327
6547,Azerbaijan,-1,0.25,22.611551
6548,Azerbaijan,-1,0,21.960962
6549,Azerbaijan,-1,0.25,22.611551
6550,Azerbaijan,-1,-0.5,20.68981
6551,Azerbaijan,-1,-1,19.470314
6552,Azerbaijan,-2,1,24.738676
6553,Azerbaijan,-2,0.5,23.414026
6554,Azerbaijan,-2,0.25,22.762003
6555,Azerbaijan,-2,0,22.113707
6556,Azerbaijan,-2,0.25,22.762003
6557,Azerbaijan,-2,-0.5,20.85922
6558,Azerbaijan,-2,-1,19.648237
6559,Azerbaijan,-5,1,25.181126
6560,Azerbaijan,-5,0.5,23.866217
6561,Azerbaijan,-5,0.25,23.218706
6562,Azerbaijan,-5,0,22.59968
6563,Azerbaijan,-5,0.25,23.218706
6564,Azerbaijan,-5,-0.5,21.381004
6565,Azerbaijan,-5,-1,20.206642
6566,Estonia,5,1,13.302716
6567,Estonia,5,0.5,12.377573
6568,Estonia,5,0.25,11.918838
6569,Estonia,5,0,11.465336
6570,Estonia,5,0.25,11.918838
6571,Estonia,5,-0.5,10.569724
6572,Estonia,5,-1,9.676732
6573,Estonia,2,1,13.210081
6574,Estonia,2,0.5,12.285013
6575,Estonia,2,0.25,11.822809
6576,Estonia,2,0,11.361067
6577,Estonia,2,0.25,11.822809
6578,Estonia,2,-0.5,10.441057
6579,Estonia,2,-1,9.537658
6580,Estonia,1,1,13.186784
6581,Estonia,1,0.5,12.260714
6582,Estonia,1,0.25,11.798965
6583,Estonia,1,0,11.339073
6584,Estonia,1,0.25,11.798965
6585,Estonia,1,-0.5,10.419289
6586,Estonia,1,-1,9.506084
6587,Estonia,0,1,13.175541
6588,Estonia,0,0.5,12.250053
6589,Estonia,0,0.25,11.789288
6590,Estonia,0,0,5.337416666666667
6591,Estonia,0,0.25,11.789288
6592,Estonia,0,-0.5,10.408667
6593,Estonia,0,-1,9.49467
6594,Estonia,-1,1,13.163503
6595,Estonia,-1,0.5,12.24027
6596,Estonia,-1,0.25,11.779505
6597,Estonia,-1,0,11.318738
6598,Estonia,-1,0.25,11.779505
6599,Estonia,-1,-0.5,10.401915
6600,Estonia,-1,-1,9.4935055
6601,Estonia,-2,1,13.158356
6602,Estonia,-2,0.5,12.234972
6603,Estonia,-2,0.25,11.775449
6604,Estonia,-2,0,11.3159275
6605,Estonia,-2,0.25,11.775449
6606,Estonia,-2,-0.5,10.403233
6607,Estonia,-2,-1,9.499823
6608,Estonia,-5,1,13.16486
6609,Estonia,-5,0.5,12.247034
6610,Estonia,-5,0.25,11.796625
6611,Estonia,-5,0,11.346281
6612,Estonia,-5,0.25,11.796625
6613,Estonia,-5,-0.5,10.446432
6614,Estonia,-5,-1,9.556364
6615,Georgia,5,1,16.641146
6616,Georgia,5,0.5,13.577941
6617,Georgia,5,0.25,12.054463
6618,Georgia,5,0,10.541532
6619,Georgia,5,0.25,12.054463
6620,Georgia,5,-0.5,7.563967
6621,Georgia,5,-1,4.8800826
6622,Georgia,2,1,16.73502
6623,Georgia,2,0.5,13.662463
6624,Georgia,2,0.25,12.137369
6625,Georgia,2,0,10.618677
6626,Georgia,2,0.25,12.137369
6627,Georgia,2,-0.5,7.6345916
6628,Georgia,2,-1,4.9030995
6629,Georgia,1,1,16.770435
6630,Georgia,1,0.5,13.692479
6631,Georgia,1,0.25,12.164962
6632,Georgia,1,0,10.644393
6633,Georgia,1,0.25,12.164962
6634,Georgia,1,-0.5,7.6582837
6635,Georgia,1,-1,4.911035
6636,Georgia,0,1,16.805853
6637,Georgia,0,0.5,13.7253275
6638,Georgia,0,0.25,12.192808
6639,Georgia,0,0,10.196333333333333
6640,Georgia,0,0.25,12.192808
6641,Georgia,0,-0.5,7.6819754
6642,Georgia,0,-1,4.9203744
6643,Georgia,-1,1,16.84127
6644,Georgia,-1,0.5,13.760745
6645,Georgia,-1,0.25,12.223668
6646,Georgia,-1,0,10.696933
6647,Georgia,-1,0.25,12.223668
6648,Georgia,-1,-0.5,7.7056665
6649,Georgia,-1,-1,4.9300833
6650,Georgia,-2,1,16.879269
6651,Georgia,-2,0.5,13.796162
6652,Georgia,-2,0.25,12.25759
6653,Georgia,-2,0,10.7263
6654,Georgia,-2,0.25,12.25759
6655,Georgia,-2,-0.5,7.7293587
6656,Georgia,-2,-1,4.943904
6657,Georgia,-5,1,17.008598
6658,Georgia,-5,0.5,13.921297
6659,Georgia,-5,0.25,12.377646
6660,Georgia,-5,0,10.83892
6661,Georgia,-5,0.25,12.377646
6662,Georgia,-5,-0.5,7.8120127
6663,Georgia,-5,-1,4.990316
6664,Uzbekistan,5,1,24.575485
6665,Uzbekistan,5,0.5,24.16722
6666,Uzbekistan,5,0.25,23.963139
6667,Uzbekistan,5,0,23.759058
6668,Uzbekistan,5,0.25,23.963139
6669,Uzbekistan,5,-0.5,23.355564
6670,Uzbekistan,5,-1,22.958452
6671,Uzbekistan,2,1,25.640877
6672,Uzbekistan,2,0.5,25.249937
6673,Uzbekistan,2,0.25,25.054464
6674,Uzbekistan,2,0,24.858995
6675,Uzbekistan,2,0.25,25.054464
6676,Uzbekistan,2,-0.5,24.468054
6677,Uzbekistan,2,-1,24.078978
6678,Uzbekistan,1,1,26.014154
6679,Uzbekistan,1,0.5,25.623213
6680,Uzbekistan,1,0.25,25.427744
6681,Uzbekistan,1,0,25.232273
6682,Uzbekistan,1,0.25,25.427744
6683,Uzbekistan,1,-0.5,24.84385
6684,Uzbekistan,1,-1,24.46501
6685,Uzbekistan,0,1,26.387432
6686,Uzbekistan,0,0.5,25.99699
6687,Uzbekistan,0,0.25,25.802855
6688,Uzbekistan,0,0,12.578864583333335
6689,Uzbekistan,0,0.25,25.802855
6690,Uzbekistan,0,-0.5,25.234583
6691,Uzbekistan,0,-1,24.877388
6692,Uzbekistan,-1,1,26.761862
6693,Uzbekistan,-1,0.5,26.37359
6694,Uzbekistan,-1,0.25,26.18546
6695,Uzbekistan,-1,0,26.004152
6696,Uzbekistan,-1,0.25,26.18546
6697,Uzbekistan,-1,-0.5,25.649872
6698,Uzbekistan,-1,-1,25.321676
6699,Uzbekistan,-2,1,27.138464
6700,Uzbekistan,-2,0.5,26.773726
6701,Uzbekistan,-2,0.25,26.594545
6702,Uzbekistan,-2,0,26.424154
6703,Uzbekistan,-2,0.25,26.594545
6704,Uzbekistan,-2,-0.5,26.09596
6705,Uzbekistan,-2,-1,25.767765
6706,Uzbekistan,-5,1,28.41881
6707,Uzbekistan,-5,0.5,28.090616
6708,Uzbekistan,-5,0.25,27.930069
6709,Uzbekistan,-5,0,27.774385
6710,Uzbekistan,-5,0.25,27.930069
6711,Uzbekistan,-5,-0.5,27.477636
6712,Uzbekistan,-5,-1,27.1803
6713,Russia,5,1,17.886139
6714,Russia,5,0.5,12.488197
6715,Russia,5,0.25,9.778383
6716,Russia,5,0,7.0977607
6717,Russia,5,0.25,9.778383
6718,Russia,5,-0.5,3.0710742
6719,Russia,5,-1,3.8751793
6720,Russia,2,1,18.165497
6721,Russia,2,0.5,12.753589
6722,Russia,2,0.25,10.053599
6723,Russia,2,0,7.347274
6724,Russia,2,0.25,10.053599
6725,Russia,2,-0.5,2.9483542
6726,Russia,2,-1,3.9246104
6727,Russia,1,1,18.265013
6728,Russia,1,0.5,12.850145
6729,Russia,1,0.25,10.15229
6730,Russia,1,0,7.4430394
6731,Russia,1,0.25,10.15229
6732,Russia,1,-0.5,2.9437885
6733,Russia,1,-1,3.9764946
6734,Russia,0,1,18.36868
6735,Russia,0,0.5,12.950445
6736,Russia,0,0.25,10.250213
6737,Russia,0,0,4.501148504273504
6738,Russia,0,0.25,10.250213
6739,Russia,0,-0.5,2.9660332
6740,Russia,0,-1,4.0412464
6741,Russia,-1,1,18.468727
6742,Russia,-1,0.5,13.054529
6743,Russia,-1,0.25,10.352844
6744,Russia,-1,0,7.6527247
6745,Russia,-1,0.25,10.352844
6746,Russia,-1,-0.5,3.0422564
6747,Russia,-1,-1,4.116839
6748,Russia,-2,1,18.568771
6749,Russia,-2,0.5,13.15546
6750,Russia,-2,0.25,10.456707
6751,Russia,-2,0,7.7621226
6752,Russia,-2,0.25,10.456707
6753,Russia,-2,-0.5,3.1831992
6754,Russia,-2,-1,4.1940684
6755,Russia,-5,1,18.878996
6756,Russia,-5,0.5,13.476683
6757,Russia,-5,0.25,10.785511
6758,Russia,-5,0,8.137579
6759,Russia,-5,0.25,10.785511
6760,Russia,-5,-0.5,3.790378
6761,Russia,-5,-1,4.475176
6762,Moldova,5,1,15.113342
6763,Moldova,5,0.5,14.466491
6764,Moldova,5,0.25,14.143384
6765,Moldova,5,0,13.820717
6766,Moldova,5,0.25,14.143384
6767,Moldova,5,-0.5,13.187486
6768,Moldova,5,-1,12.562986
6769,Moldova,2,1,15.420253
6770,Moldova,2,0.5,14.778978
6771,Moldova,2,0.25,14.465709
6772,Moldova,2,0,14.152439
6773,Moldova,2,0.25,14.465709
6774,Moldova,2,-0.5,13.532
6775,Moldova,2,-1,12.924705
6776,Moldova,1,1,15.524729
6777,Moldova,1,0.5,14.893117
6778,Moldova,1,0.25,14.579846
6779,Moldova,1,0,14.267869
6780,Moldova,1,0.25,14.579846
6781,Moldova,1,-0.5,13.654505
6782,Moldova,1,-1,13.048319
6783,Moldova,0,1,15.633794
6784,Moldova,0,0.5,15.007254
6785,Moldova,0,0.25,14.695362
6786,Moldova,0,0,10.350777777777777
6787,Moldova,0,0.25,14.695362
6788,Moldova,0,-0.5,13.778513
6789,Moldova,0,-1,13.172741
6790,Moldova,-1,1,15.747932
6791,Moldova,-1,0.5,15.122856
6792,Moldova,-1,0.25,14.814436
6793,Moldova,-1,0,14.508618
6794,Moldova,-1,0.25,14.814436
6795,Moldova,-1,-0.5,13.902932
6796,Moldova,-1,-1,13.297176
6797,Moldova,-2,1,15.86207
6798,Moldova,-2,0.5,15.242289
6799,Moldova,-2,0.25,14.935788
6800,Moldova,-2,0,14.633117
6801,Moldova,-2,0.25,14.935788
6802,Moldova,-2,-0.5,14.027831
6803,Moldova,-2,-1,13.422598
6804,Moldova,-5,1,16.222412
6805,Moldova,-5,0.5,15.615059
6806,Moldova,-5,0.25,15.312645
6807,Moldova,-5,0,15.010147
6808,Moldova,-5,0.25,15.312645
6809,Moldova,-5,-0.5,14.404976
6810,Moldova,-5,-1,13.799766
6811,Latvia,5,1,12.924278
6812,Latvia,5,0.5,11.604526
6813,Latvia,5,0.25,10.946284
6814,Latvia,5,0,10.289722
6815,Latvia,5,0.25,10.946284
6816,Latvia,5,-0.5,8.98021
6817,Latvia,5,-1,7.6757245
6818,Latvia,2,1,13.186603
6819,Latvia,2,0.5,11.870798
6820,Latvia,2,0.25,11.214784
6821,Latvia,2,0,10.558768
6822,Latvia,2,0.25,11.214784
6823,Latvia,2,-0.5,9.2473755
6824,Latvia,2,-1,7.9398823
6825,Latvia,1,1,13.274041
6826,Latvia,1,0.5,11.961057
6827,Latvia,1,0.25,11.305863
6828,Latvia,1,0,10.651891
6829,Latvia,1,0.25,11.305863
6830,Latvia,1,-0.5,9.3439455
6831,Latvia,1,-1,8.035585
6832,Latvia,0,1,13.364337
6833,Latvia,0,0.5,12.056396
6834,Latvia,0,0.25,11.402423
6835,Latvia,0,0,6.135625
6836,Latvia,0,0.25,11.402423
6837,Latvia,0,-0.5,9.440509
6838,Latvia,0,-1,8.132092
6839,Latvia,-1,1,13.4608965
6840,Latvia,-1,0.5,12.152955
6841,Latvia,-1,0.25,11.498983
6842,Latvia,-1,0,10.845012
6843,Latvia,-1,0.25,11.498983
6844,Latvia,-1,-0.5,9.539601
6845,Latvia,-1,-1,8.238824
6846,Latvia,-2,1,13.557186
6847,Latvia,-2,0.5,12.2491045
6848,Latvia,-2,0.25,11.597889
6849,Latvia,-2,0,10.947597
6850,Latvia,-2,0.25,11.597889
6851,Latvia,-2,-0.5,9.646249
6852,Latvia,-2,-1,8.345902
6853,Latvia,-5,1,13.870318
6854,Latvia,-5,0.5,12.572717
6855,Latvia,-5,0.25,11.923444
6856,Latvia,-5,0,11.274191
6857,Latvia,-5,0.25,11.923444
6858,Latvia,-5,-0.5,9.991261
6859,Latvia,-5,-1,8.7323675
6860,Ethiopia,5,1,36.058563
6861,Ethiopia,5,0.5,36.48651
6862,Ethiopia,5,0.25,36.751144
6863,Ethiopia,5,0,37.06566
6864,Ethiopia,5,0.25,36.751144
6865,Ethiopia,5,-0.5,37.721462
6866,Ethiopia,5,-1,38.416653
6867,Ethiopia,2,1,34.184235
6868,Ethiopia,2,0.5,34.651077
6869,Ethiopia,2,0.25,34.956085
6870,Ethiopia,2,0,35.283222
6871,Ethiopia,2,0.25,34.956085
6872,Ethiopia,2,-0.5,35.942734
6873,Ethiopia,2,-1,36.72294
6874,Ethiopia,1,1,33.560825
6875,Ethiopia,1,0.5,34.052757
6876,Ethiopia,1,0.25,34.36194
6877,Ethiopia,1,0,34.689075
6878,Ethiopia,1,0.25,34.36194
6879,Ethiopia,1,-0.5,35.35025
6880,Ethiopia,1,-1,36.18655
6881,Ethiopia,0,1,32.941555
6882,Ethiopia,0,0.5,33.45457
6883,Ethiopia,0,0.25,33.767788
6884,Ethiopia,0,0,21.551666666666666
6885,Ethiopia,0,0.25,33.767788
6886,Ethiopia,0,-0.5,34.75776
6887,Ethiopia,0,-1,35.662704
6888,Ethiopia,-1,1,32.327263
6889,Ethiopia,-1,0.5,32.856384
6890,Ethiopia,-1,0.25,33.173645
6891,Ethiopia,-1,0,33.500782
6892,Ethiopia,-1,0.25,33.173645
6893,Ethiopia,-1,-0.5,34.179417
6894,Ethiopia,-1,-1,35.148796
6895,Ethiopia,-2,1,31.722736
6896,Ethiopia,-2,0.5,32.261475
6897,Ethiopia,-2,0.25,32.579826
6898,Ethiopia,-2,0,32.906635
6899,Ethiopia,-2,0.25,32.579826
6900,Ethiopia,-2,-0.5,33.609474
6901,Ethiopia,-2,-1,34.658554
6902,Ethiopia,-5,1,29.909147
6903,Ethiopia,-5,0.5,30.494493
6904,Ethiopia,-5,0.25,30.815178
6905,Ethiopia,-5,0,31.147457
6906,Ethiopia,-5,0.25,30.815178
6907,Ethiopia,-5,-0.5,32.12501
6908,Ethiopia,-5,-1,33.27717
6909,Eritrea,5,1,24.172812
6910,Eritrea,5,0.5,26.93461
6911,Eritrea,5,0.25,28.374254
6912,Eritrea,5,0,29.813902
6913,Eritrea,5,0.25,28.374254
6914,Eritrea,5,-0.5,32.707634
6915,Eritrea,5,-1,35.667595
6916,Eritrea,2,1,24.524645
6917,Eritrea,2,0.5,27.235632
6918,Eritrea,2,0.25,28.674715
6919,Eritrea,2,0,30.114359
6920,Eritrea,2,0.25,28.674715
6921,Eritrea,2,-0.5,32.99795
6922,Eritrea,2,-1,35.94723
6923,Eritrea,1,1,24.64448
6924,Eritrea,1,0.5,27.345243
6925,Eritrea,1,0.25,28.774868
6926,Eritrea,1,0,30.214514
6927,Eritrea,1,0.25,28.774868
6928,Eritrea,1,-0.5,33.097527
6929,Eritrea,1,-1,36.040443
6930,Eritrea,0,1,24.764315
6931,Eritrea,0,0.5,27.45918
6932,Eritrea,0,0.25,28.880125
6933,Eritrea,0,0,25.159333333333336
6934,Eritrea,0,0.25,28.880125
6935,Eritrea,0,-0.5,33.198265
6936,Eritrea,0,-1,36.133656
6937,Eritrea,-1,1,24.884151
6938,Eritrea,-1,0.5,27.57643
6939,Eritrea,-1,0.25,28.991838
6940,Eritrea,-1,0,30.416475
6941,Eritrea,-1,0.25,28.991838
6942,Eritrea,-1,-0.5,33.299004
6943,Eritrea,-1,-1,36.226868
6944,Eritrea,-2,1,25.005156
6945,Eritrea,-2,0.5,27.696264
6946,Eritrea,-2,0.25,29.103552
6947,Eritrea,-2,0,30.528189
6948,Eritrea,-2,0.25,29.103552
6949,Eritrea,-2,-0.5,33.399746
6950,Eritrea,-2,-1,36.322357
6951,Eritrea,-5,1,25.390066
6952,Eritrea,-5,0.5,28.061855
6953,Eritrea,-5,0.25,29.438162
6954,Eritrea,-5,0,30.863333
6955,Eritrea,-5,0.25,29.438162
6956,Eritrea,-5,-0.5,33.71985
6957,Eritrea,-5,-1,36.61268
